,ENTRPRS,PRDUCT,REGIST_DT,STTEMNT_NO
15291,엠에스바이오텍(주),유한M 맥스비타,20161122,20040020020509
15292,엠에스바이오텍(주),유한M 본칼슘앤마그네슘,20161122,20040020020510
15293,엠에스바이오텍(주),유한M 슈퍼N-아세틸글루코사민,20170626,20040020020546
15294,(주)뉴트리바이오텍,유한M 슈퍼라이트업 균형 다이어트,20150522,20070017035436
15295,주식회사 노바렉스,유한M 아이파워루테인,20150522,200400200081152
15296,(주)뉴트리바이오텍,유한M 에센셜 칼슘 앤 마그네슘,20150522,20070017035192
15297,엠에스바이오텍(주),유한M 옵티MSM골드,20170217,20040020020521
15298,엠에스바이오텍(주),유한M 원다이어트,20170118,20040020020520
15299,엠에스바이오텍(주),유한M 칼슘마그네슘,20160722,20040020020498
15300,엠에스바이오텍(주),유한M 키즈골드칼슘,20161226,20040020020513
15301,엠에스바이오텍(주),유한M 키즈플러스어린이유산균,20150522,20040020020364
15302,엠에스바이오텍(주),유한M 파워MSM,20170110,20040020020518
15303,(주)알피바이오,유한M감마리놀렌산골드,20150522,20040017006502
15304,(주)알피바이오,유한M감마리놀렌산파워,20150522,20040017006503
15305,(주)알피바이오 제2공장,유한M나토키나제골드,20150522,20040017079126
15306,(주)알피바이오 제2공장,유한M나토키나제프리미엄,20150619,20040017079134
15307,엠에스바이오텍(주),유한M락토프로바이오골드,20160121,20040020020454
15308,엠에스바이오텍(주),유한M락토플러스세븐골드,20160113,20040020020451
15309,(주)한국씨엔에스팜,유한M마더스 혼합유산균,20150522,20040020007394
15310,(주)한국씨엔에스팜,유한M멀티비타민Q,20150522,20040020007388
15311,(주)한국씨엔에스팜,유한M보라지감마 플러스 5믹스 멀티비타민,20150522,20040020007880
15312,엠에스바이오텍(주),유한M비피락골드,20160304,20040020020469
15313,(주)한국씨엔에스팜,유한M오메가3 플러스 5믹스 멀티비타민,20150522,20040020007881
15314,(주)알피바이오 제2공장,유한M옵티MSM골드,20150522,2004001707985
15315,엠에스바이오텍(주),유한M키즈업시럽,20151120,20040020020441
15316,(주)팜텍코리아,유한m 6년근 홍삼정골드,20150522,2004001519116
15317,(주)뉴트리바이오텍,유한m N-아세틸글루코사민 1200,20150522,20070017035203
15318,주식회사 노바렉스,유한m 감마리놀렌산,20150522,200400200081273
15319,주식회사 노바렉스,유한m 감마리놀렌산골드,20150522,200400200081274
15320,(주)뉴트리바이오텍,유한m 글루코사민에프 포르테,20150522,20070017035465
15321,(주)뉴트리바이오텍,유한m 글루코파워탑,20150522,20070017035177
15322,(주)뉴트리바이오텍,유한m 나토진포르테,20150522,20070017035667
15323,엠에스바이오텍(주),유한m 나토키나제프리미엄,20170217,20040020020523
15324,(주)네추럴에프앤피,유한m 눈건강 루테인 프리미엄,20150522,20040020014744
15325,엠에스바이오텍(주),유한m 닥터디플러스,20180207,20040020020593
15326,엠에스바이오텍(주)제2공장,유한m 덴티큐포르테,20180416,201400200326
15327,엠에스바이오텍(주),유한m 락테비오골드프로바이오틱스,20160404,20040020020475
15328,엠에스바이오텍(주),유한m 락테오스골드프로바이오틱스,20160304,20040020020468
15329,주식회사 노바렉스,유한m 루테인지아잔틴골드,20150522,200400200081400
15330,동서바이오팜(주),유한m 맥스벨셀렌효모골드,20150522,20040017025355
15331,(주)뉴트리바이오텍,유한m 메가 쏘팔메토,20150522,20070017035136
15332,(주)뉴트리바이오텍,유한m 메가코엔자임Q10,20150522,20070017035597
15333,엠에스바이오텍(주)제2공장,유한m 미네징코,20180423,2014002003211
15334,엠에스바이오텍(주),유한m 밀크씨슬플러스,20180314,20040020020599
15335,(주)뉴트리바이오텍,유한m 바디슬리머 HCA,20150522,20070017035152
15336,(주)뉴트리바이오텍,유한m 본칼슘 앤 마그네슘,20150522,20070017035111
15337,(주)뉴트리바이오텍,유한m 본케어칼슘,20150522,20070017035191
15338,(주)뉴트리바이오텍,유한m 뷰리 칼슘 마그네슘 포르테,20150522,20070017035244
15339,(주)뉴트리바이오텍,유한m 블루아이,20150522,20070017035185
15340,(주)뉴트리바이오텍,유한m 비타민D 2000 I.U 연질캅셀,20150522,20070017035622
15341,주식회사 노바렉스,유한m 슈퍼 아이 파워 지아잔틴 루테인,20150522,200400200081233
15342,주식회사 노바렉스,유한m 슈퍼 코큐텐&히알루론산골드,20150522,200400200081323
15343,(주)한국씨엔에스팜,유한m 슈퍼맘 엽산600,20150522,200400200071475
15344,(주)뉴트리바이오텍,유한m 슈퍼아이루테인,20150522,2007001703572
15345,(주)뉴트리바이오텍,유한m 쏘팔메토 골드,20150522,20070017035116
15346,(주)뉴트리바이오텍,유한m 쏘팔메토 골드탑,20150522,20070017035121
15347,(주)뉴트리바이오텍,유한m 아이파워 루테인 포르테,20150813,20070017035722
15348,(주)뉴트리바이오텍,유한m 에스트미,20150522,20070017035197
15349,(주)한국씨엔에스팜,유한m 엽산 골드 탑,20180518,200400200071968
15350,(주)한국씨엔에스팜,유한m 엽산플러스,20180518,200400200071969
15351,(주)뉴트리바이오텍,유한m 오메가-3 비거파워,20150522,20070017035215
15352,(주)뉴트리바이오텍,유한m 오메가-3 하프씰100,20150522,20070017035251
15353,(주)뉴트리바이오텍,유한m 오메가3 프리미엄골드,20150522,20070017035172
15354,(주)뉴트리바이오텍,유한m 오메가3골드,20150522,20070017035149
15355,(주)뉴트리바이오텍,유한m 오메가3맥스,20150522,20070017035155
15356,네이처퓨어코리아(주),유한m 와일드 펫 다이어트,20160310,20100019004526
15357,(주)네추럴에프앤피,유한m 웰리소 쏘팔메토,20150522,20040020014482
15358,(주)뉴트리바이오텍,유한m 이온스칼슘골드,20150522,20070017035409
15359,엠에스바이오텍(주),유한m 이온스칼슘팔팔,20171108,20040020020568
15360,엠에스바이오텍(주)제2공장,유한m 인큐포르테,20180418,201400200329
15361,(주)뉴트리바이오텍,유한m 조인트글루코사민,20150522,20070017035258
15362,(주)뉴트리바이오텍,유한m 코엔비타골드,20150522,20070017035491
15363,주식회사 노바렉스,유한m 코엔비타골드,20150522,200400200081237
15364,(주)뉴트리바이오텍,유한m 코엔자임큐텐 골드 100mg,20150522,20070017035490
15365,(주)네추럴에프앤피,유한m 파워유닉스 MSM,20150522,20040020014813
15366,(주)한국씨엔에스팜,유한m 패밀리 멀티비타민골드,20150522,20040020007565
15367,(주)뉴트리바이오텍,유한m 프리미엄 루테인 포르테,20160111,20070017035778
15368,주식회사한미양행,유한m 프리미엄 철분엽산,20150522,20040015083726
15369,(주)뉴트리바이오텍,유한m 프리미엄루테인골드,20170322,20070017035916
15370,엠에스바이오텍(주),유한m 프리미엄어린이유산균,20171110,20040020020573
15371,엠에스바이오텍(주),유한m 프리미엄어린이유산균골드,20150522,20040020020338
15372,(주)뉴트리바이오텍,유한m 홍삼진,20150522,20070017035127
15373,(주)한국지네틱팜,유한m 홍삼프라임,20180518,201727812475
15374,(주)뉴트리바이오텍,유한m굿나잇미네랄,20150522,2007001703593
15375,주식회사 노바렉스,유한m굿데이(good day),20150522,200400200081253
15376,(주)뉴트리바이오텍,유한m글루코사민앤오메가,20150522,20070017035107
15377,(주)뉴트리바이오텍,유한m글루코사민에프,20150522,2007001703588
15378,(주)한국씨엔에스팜,유한m나토유비큐볼란테,20151116,200400200071569
15379,(주)뉴트리바이오텍,유한m나토진포르테 골드,20171117,200700170351041
15380,주식회사한미양행,유한m덴티큐,20151117,20040015083773
15381,(주)한국씨엔에스팜,유한m락테비오혼합유산균,20150522,20040020007989
15382,(주)한국씨엔에스팜,유한m락테오스혼합유산균,20150522,20040020007944
15383,(주)한국씨엔에스팜,유한m락토골드F,20150522,20040020007961
15384,동서바이오팜(주),유한m락토프로생캡슐,20150522,20040017025356
15385,(주)한국씨엔에스팜,유한m락토플러스SEVEN,20150522,20040020007997
15386,(주)네추럴에프앤피,유한m루텐아이볼란테,20150522,20040020014875
15387,(주)한국씨엔에스팜,유한m맥스비타골드,20150522,20040020007812
15388,(주)뉴트리바이오텍,유한m멀티비타민앤미네랄,20150522,2007001703598
15389,(주)한국씨엔에스팜,유한m멀티비타민앤미네랄 포맨,20150522,20040020007462
15390,(주)한국씨엔에스팜,유한m멀티비타민플러스 딸기맛,20150522,20040020007617
15391,(주)한국씨엔에스팜,유한m멀티비타민플러스 오렌지맛,20150522,20040020007616
15392,(주)한국씨엔에스팜,유한m메가나토플러스,20160523,200400200071649
15393,동서바이오팜(주),유한m메가벨셀렌효모,20150522,20040017025302
15394,(주)뉴트리바이오텍,유한m메가산호칼슘,20150522,20070017035520
15395,(주)한국씨엔에스팜,유한m메가써니디,20160510,200400200071643
15396,(주)뉴트리바이오텍,유한m메가엽산,20150522,2007001703589
15397,(주)한국씨엔에스팜,유한m메가엽산플러스,20150522,200400200071491
15398,(주)한국씨엔에스팜,유한m메가코엔자임Q10,20151126,200400200071576
15399,(주)뉴트리바이오텍,유한m메가홍삼프로폴리스,20150522,20070017035122
15400,(주)한국씨엔에스팜,유한m메가홍삼프로폴리스,20150522,200400200071120
15401,(주)한국씨엔에스팜,유한m메이프로폴리스,20150522,20040020007856
15402,(주)한국씨엔에스팜,유한m멸치·해조칼슘키즈,20150522,20040020007914
15403,주식회사한미양행,유한m미네징코,20160425,20040015083793
15404,주식회사 노바렉스,유한m밀크씨슬,20150522,20040020008659
15405,(주)한국씨엔에스팜,유한m밀크씨슬,20181127,200400200072059
15406,(주)한국씨엔에스팜,유한m바이오멸치칼슘,20150522,20040020007727
15407,(주)한국씨엔에스팜,유한m본스타칼슘,20150522,20040020007755
15408,(주)뉴트리바이오텍,유한m뷰라이트루테인,20150522,2007001703590
15409,(주)한국씨엔에스팜,유한m뷰리칼슘,20150522,20040020007624
15410,(주)한국씨엔에스팜,유한m블루아이루테인,20160902,200400200071698
15411,(주)한국씨엔에스팜,유한m비타민D 2000IU 볼란테,20150522,200400200071163
15412,(주)한국씨엔에스팜,유한m비타민D 5000IU,20160615,200400200071661
15413,(주)네추럴에프앤피,유한m비타민D2000IU,20180501,200400200141054
15414,동서바이오팜(주),유한m비타민D3 1200 I.U,20150522,20040017025339
15415,동서바이오팜(주),유한m셀렌효모골드,20150522,20040017025351
15416,(주)한국씨엔에스팜,유한m셀프로텍트포르테,20180427,200400200071956
15417,(주)한국씨엔에스팜,유한m슈퍼닥터루테인,20171020,200400200071861
15418,(주)한국씨엔에스팜,유한m슈퍼루테인,20170201,200400200071754
15419,(주)네추럴에프앤피,유한m슈퍼루테인&비타민Aㆍ베타카로틴ㆍ비타민E,20150522,20040020014665
15420,주식회사한미양행,유한m슈퍼비젼아이루테인,20150522,20040015083696
15421,(주)한국씨엔에스팜,유한m슈퍼비젼아이루테인,20180418,200400200071945
15422,(주)네추럴에프앤피,유한m슈퍼아이루테인,20150522,20040020014742
15423,(주)한국씨엔에스팜,유한m슈퍼오메가-3 메가골드,20150522,20040020007874
15424,(주)한국씨엔에스팜,유한m슈퍼오메가3멀티비타민&미네랄,20180207,200400200071913
15425,(주)뉴트리바이오텍,"유한m슈퍼칼슘앤비타민D,마그네슘",20150522,20070017035272
15426,코스맥스바이오(주),유한m슈퍼코큐텐&히알루론산골드,20160211,200400200021778
15427,(주)네추럴에프앤피,유한m쏘팔메토 프리미엄,20150522,20040020014414
15428,(주)한국씨엔에스팜,유한m쏘팔메토아연골드,20170131,200400200071753
15429,(주)한국씨엔에스팜,유한m쏘팔메토파워쿨,20171207,200400200071894
15430,(주)뉴트리바이오텍,유한m쏘팔메토파워탑,20150522,20070017035612
15431,(주)한국씨엔에스팜,유한m쏘팔메토프리미엄,20170620,200400200071811
15432,(주)네추럴에프앤피,유한m아이러뷰루테인,20150522,20040020014758
15433,(주)뉴트리바이오텍,유한m아이루테인골드,20150522,2007001703565
15434,(주)한국씨엔에스팜,유한m아이맥스루테인,20150522,20040020007875
15435,주식회사한미양행,유한m아이컴포트지아잔틴루테인,20161107,20040015083831
15436,(주)한국씨엔에스팜,유한m아이컴포트지아잔틴루테인,20180802,200400200072004
15437,(주)한국씨엔에스팜,유한m아이케어포르테,20180516,200400200071964
15438,(주)한국씨엔에스팜,유한m아이크린루테인골드탑,20150522,20040020007718
15439,(주)한국씨엔에스팜,유한m아이탑루테인골드,20170516,200400200071802
15440,(주)네추럴에프앤피,유한m아이헬프루테인디파인,20150702,20040020014890
15441,(주)뉴트리바이오텍,유한m에너비타포바디,20150522,20070017035280
15442,(주)한국씨엔에스팜,유한m에센셜 눈건강 아이 써포트,20150522,20040020007827
15443,(주)한국씨엔에스팜,유한m에센셜 멀티비타민앤미네랄 포 맨,20150522,200400200071197
15444,(주)한국씨엔에스팜,유한m에센셜 멀티비타민앤미네랄 포 우먼,20150522,200400200071196
15445,콜마비앤에이치(주)푸디팜사업부문,유한m에센셜멀티비타민앤미네랄,20150522,20060020003612
15446,(주)뉴트리바이오텍,유한m에스트퀸,20150522,2007001703585
